Plot,Subplot,Species,Height,Diameter,Notes
HCS-02,3,CEIN,1.25,0.6,NA
HCS-02,3,CEIN,2.25,1.4,NA
HCS-02,3,CEIN,1.75,0.6,NA
HCS-02,3,CEIN,1.75,0.5,NA
HCS-02,3,CEIN,2,0.5,NA
HCS-02,3,CEIN,0.75,0.4,NA
HCS-02,3,CEIN,0.5,0.5,NA
HCS-02,3,ARME,0.5,0.3,NA
HCS-02,3,TODI,0.75,0.2,NA
HCS-02,3,LOHI2,0.5,0.2,NA
HCS-02,3,TODI,1.25,0.2,NA
HCS-02,3,QUCH2,2,0.4,NA
HCS-02,3,PSME,1.25,0.5,NA
HCS-02,3,CEIN,2.5,0.9,NA
HCS-02,3,CEIN,0.5,0.3,NA
HCS-02,3,CEIN,2,0.7,NA
HCS-02,3,CEIN,1.5,0.5,NA
HCS-02,3,CEIN,2.75,1.1,NA
HCS-02,3,CEIN,1,0.4,NA
HCS-02,3,CEIN,2.75,0.5,NA
HCS-02,3,ARME,1.5,0.3,NA
HCS-02,3,LOHI2,1.25,0.2,NA
HCS-02,3,TODI,2,0.3,NA
HCS-02,3,QUCH2,1.25,0.4,NA
HCS-02,3,CEIN,2.25,1,NA
HCS-02,3,CEIN,2.5,0.7,NA
HCS-02,3,CEIN,2.5,0.8,NA
HCS-02,3,CEIN,1.75,0.4,NA
HCS-02,3,CEIN,1,0.3,NA
HCS-02,3,CEIN,0.75,0.2,NA
HCS-02,3,CEIN,2.75,0.7,NA
HCS-02,3,ARME,0.75,0.4,NA
HCS-02,3,LOHI2,1.5,0.2,NA
HCS-02,3,TODI,0.75,0.2,NA
HCS-02,3,CEIN,3.5,0.9,NA
HCS-02,3,CEIN,1.75,0.6,NA
HCS-02,3,CEIN,1.75,0.5,NA
HCS-02,3,CEIN,1.5,0.3,NA
HCS-02,3,CEIN,2,0.4,NA
HCS-02,3,CEIN,1.75,0.4,NA
HCS-02,3,CEIN,1,0.4,NA
HCS-02,3,ARME,0.75,0.3,NA
HCS-02,3,TODI,1,0.2,NA
HCS-02,3,CEIN,1.5,0.5,NA
HCS-02,3,CEIN,2.5,0.7,NA
HCS-02,3,CEIN,1,0.3,NA
HCS-02,3,CEIN,2,0.7,NA
HCS-02,3,CEIN,1.75,0.4,NA
HCS-02,3,CEIN,1,0.2,NA
HCS-02,3,CEIN,2.25,0.7,NA
HCS-02,3,ARME,1,0.3,NA
HCS-02,3,TODI,0.75,0.2,NA
HCS-02,3,CEIN,2.25,0.6,NA
HCS-02,3,CEIN,2.25,1,NA
HCS-02,3,CEIN,0.75,0.2,NA
HCS-02,3,CEIN,2.25,1,NA
HCS-02,3,CEIN,2.75,0.7,NA
HCS-02,3,CEIN,1,0.3,NA
HCS-02,3,CEIN,1,0.3,NA
HCS-02,3,ARME,0.5,0.2,NA
HCS-02,3,TODI,1,0.2,NA
HCS-02,3,CEIN,2.25,0.3,NA
HCS-02,3,CEIN,2.75,0.7,NA
HCS-02,3,CEIN,2.5,0.6,NA
HCS-02,3,CEIN,1.25,0.4,NA
HCS-02,3,CEIN,3,0.7,NA
HCS-02,3,RUAR,1.25,0.2,NA
HCS-02,3,CEIN,2.25,0.4,NA
HCS-02,3,CEIN,1,0.4,NA
HCS-02,3,CEIN,1.75,0.8,NA
HCS-02,3,CEIN,2.25,0.6,NA
HCS-02,3,ARME,0.75,0.2,NA
HCS-02,3,CEIN,2,0.4,NA
HCS-02,3,CEIN,0.75,0.4,NA
HCS-02,3,CEIN,1.25,0.5,NA
HCS-02,3,CEIN,3.25,1,NA
HCS-02,3,CEIN,1.75,0.6,NA
HCS-02,3,CEIN,2.5,0.6,NA
HCS-02,3,CEIN,1.75,0.5,NA
HCS-02,3,CEIN,0.5,0.3,NA
HCS-02,3,CEIN,2.75,0.07,NA
HCS-02,3,CEIN,1.75,0.4,NA
HCS-02,3,CEIN,2.75,0.5,NA
HCS-02,3,CEIN,1.5,0.4,NA
HCS-02,3,CEIN,2.5,0.5,NA
HCS-02,3,CEIN,2.25,0.7,NA
HCS-02,3,CEIN,3,0.9,NA
HCS-02,3,CEIN,1.75,0.6,NA
HCS-02,3,CEIN,2.75,0.9,NA
HCS-02,3,CEIN,2.5,1,NA
HCS-02,3,CEIN,2,0.6,NA
HCS-02,3,CEIN,2,0.5,NA
HCS-02,3,CEIN,2.75,0.5,NA
HCS-02,3,CEIN,2.25,0.7,NA
HCS-02,3,CEIN,3.25,0.8,NA
HCS-02,3,CEIN,2.25,0.4,NA
HCS-02,3,CEIN,2,1.2,NA
HCS-02,3,CEIN,1.75,0.4,NA
HCS-02,3,CEIN,3.25,0.4,NA
HCS-02,3,CEIN,2.75,0.7,NA
HCS-02,3,CEIN,2.75,0.6,NA
HCS-02,3,CEIN,1.5,0.4,NA
HCS-02,3,CEIN,2,0.6,NA
HCS-02,3,CEIN,2,0.6,NA
HCS-02,3,CEIN,0.5,0.3,NA
HCS-02,3,CEIN,2.25,0.5,NA
HCS-02,3,CEIN,2,0.3,NA
HCS-02,3,CEIN,2.75,0.8,NA
HCS-02,3,CEIN,3,0.5,NA
HCS-02,3,CEIN,3,0.8,NA
HCS-02,3,CEIN,1,0.5,NA
HCS-02,3,CEIN,2,0.4,NA
HCS-02,3,CEIN,1,0.6,NA
HCS-02,6,CEIN,2,0.6,NA
HCS-02,6,ARME,0.5,0.3,NA
HCS-02,6,CEIN,3.25,0.7,NA
HCS-02,6,CEIN,3,0.7,NA
HCS-02,6,CEIN,1.75,0.4,NA
HCS-02,6,QUCH2,1,0.5,NA
HCS-02,6,PSME,0.75,0.3,NA
HCS-02,6,TODI,0.75,0.4,NA
HCS-02,6,CEIN,1,0.2,NA
HCS-02,6,CEIN,1.5,0.6,NA
HCS-02,6,LOHI2,1,0.1,NA
HCS-02,6,LIDE3,0.75,0.5,NA
HCS-02,6,CEIN,2.5,0.8,NA
HCS-02,6,CEIN,1.75,0.8,NA
HCS-02,6,ARME,0.75,0.4,NA
HCS-02,6,CEIN,1.25,0.3,NA
HCS-02,6,CEIN,1.5,0.3,NA
HCS-02,6,CEIN,1,0.2,NA
HCS-02,6,QUCH2,0.5,0.4,NA
HCS-02,6,PSME,1.25,0.4,NA
HCS-02,6,TODI,1.75,0.3,NA
HCS-02,6,CEIN,2.25,0.3,NA
HCS-02,6,CEIN,1.75,0.5,NA
HCS-02,6,LOHI2,0.75,0.01,NA
HCS-02,6,CEIN,2.5,0.5,NA
HCS-02,6,CEIN,1.25,0.5,NA
HCS-02,6,ARME,0.75,0.4,NA
HCS-02,6,CEIN,1.25,0.4,NA
HCS-02,6,CEIN,0.75,0.3,NA
HCS-02,6,CEIN,2.25,0.6,NA
HCS-02,6,QUCH2,2.5,0.7,NA
HCS-02,6,TODI,1.5,0.4,NA
HCS-02,6,CEIN,2.5,0.6,NA
HCS-02,6,CEIN,2,0.5,NA
HCS-02,6,CEIN,2.25,0.4,NA
HCS-02,6,CEIN,1.25,0.4,NA
HCS-02,6,ARME,1.75,0.5,NA
HCS-02,6,CEIN,1.5,0.4,NA
HCS-02,6,CEIN,2.25,0.6,NA
HCS-02,6,CEIN,2,0.5,NA
HCS-02,6,QUCH2,2.25,0.5,NA
HCS-02,6,TODI,1,0.2,NA
HCS-02,6,CEIN,2.5,0.6,NA
HCS-02,6,CEIN,2.25,0.6,NA
HCS-02,6,CEIN,2.25,0.8,NA
HCS-02,6,CEIN,1.75,0.4,NA
HCS-02,6,ARME,1,0.4,NA
HCS-02,6,CEIN,2.5,0.7,NA
HCS-02,6,CEIN,2.5,0.6,NA
HCS-02,6,CEIN,2.25,0.4,NA
HCS-02,6,TODI,1.75,0.4,NA
HCS-02,6,CEIN,2.75,0.5,NA
HCS-02,6,CEIN,1.75,0.5,NA
HCS-02,6,CEIN,1.75,0.5,NA
HCS-02,6,CEIN,0.75,0.3,NA
HCS-02,6,ARME,1.25,0.6,NA
HCS-02,6,CEIN,1.75,0.4,NA
HCS-02,6,CEIN,2.75,0.8,NA
HCS-02,6,CEIN,2.25,0.5,NA
HCS-02,6,QUCH2,2,0.6,NA
HCS-02,6,TODI,1.25,0.3,NA
HCS-02,6,CEIN,1.75,0.4,NA
HCS-02,6,CEIN,2,0.6,NA
HCS-02,6,CEIN,1.75,0.5,NA
HCS-02,6,CEIN,1.5,0.6,NA
HCS-02,6,CEIN,2.25,0.6,NA
HCS-02,6,CEIN,1.75,0.6,NA
HCS-02,6,CEIN,1.75,0.3,NA
HCS-02,6,ARME,1.75,0.7,NA
HCS-02,6,TODI,1.5,0.3,NA
HCS-02,6,CEIN,3,0.9,NA
HCS-02,6,CEIN,1.25,0.4,NA
HCS-02,6,CEIN,2.5,0.7,NA
HCS-02,6,CEIN,1.75,0.4,NA
HCS-02,6,CEIN,2,0.4,NA
HCS-02,6,ARME,1.5,0.4,NA
HCS-02,6,CEIN,2.5,0.7,NA
HCS-02,6,CEIN,1.25,0.3,NA
HCS-02,6,CEIN,2.25,0.5,NA
HCS-02,6,CEIN,2.5,0.6,NA
HCS-02,6,CEIN,1.25,0.5,NA
HCS-02,6,ARME,0.75,0.6,NA
HCS-02,6,CEIN,1,0.3,NA
HCS-02,6,CEIN,2,0.5,NA
HCS-02,6,CEIN,2,0.5,NA
HCS-02,6,CEIN,2.25,0.6,NA
HCS-02,6,CEIN,2.75,0.9,NA
HCS-02,6,ARME,0.5,0.3,NA
HCS-02,6,CEIN,2.25,0.4,NA
HCS-02,6,CEIN,1.25,0.4,NA
HCS-02,6,CEIN,2,0.3,NA
HCS-02,6,CEIN,1.75,0.4,NA
HCS-02,6,CEIN,2.5,0.6,NA
HCS-02,6,ARME,1.5,0.5,NA
HCS-02,6,CEIN,1.5,0.3,NA
HCS-02,6,CEIN,2.25,0.5,NA
HCS-02,6,CEIN,3.5,1.2,NA
HCS-02,6,CEIN,2.5,0.5,NA
HCS-02,6,CEIN,2.5,0.6,NA
HCS-02,6,CEIN,1.75,0.4,NA
HCS-02,8,CEIN,1,0.3,NA
HCS-02,8,CEIN,1.25,0.4,NA
HCS-02,8,CEIN,3.75,0.6,NA
HCS-02,8,CEIN,3,0.8,NA
HCS-02,8,TODI,1.25,0.2,NA
HCS-02,8,PSME,1.25,0.6,NA
HCS-02,8,TODI,0.5,0.2,NA
HCS-02,8,CEIN,0.5,0.2,NA
HCS-02,8,CEIN,3.25,1,NA
HCS-02,8,TODI,1.5,0.4,NA
HCS-02,8,CEIN,2.25,0.7,NA
HCS-02,8,CEIN,1.25,0.5,NA
HCS-02,8,ARME,1,0.4,NA
HCS-02,8,CEIN,0.5,0.3,NA
HCS-02,8,CEIN,2.5,0.8,NA
HCS-02,8,CEIN,3.25,0.5,NA
HCS-02,8,CEIN,2,0.6,NA
HCS-02,8,TODI,1.5,0.3,NA
HCS-02,8,PSME,1.5,0.5,NA
HCS-02,8,TODI,0.5,0.1,NA
HCS-02,8,CEIN,1.75,0.6,NA
HCS-02,8,CEIN,1.25,0.3,NA
HCS-02,8,TODI,0.5,0.2,NA
HCS-02,8,CEIN,2.25,0.8,NA
HCS-02,8,CEIN,2.25,0.7,NA
HCS-02,8,ARME,0.5,0.4,NA
HCS-02,8,CEIN,1.25,0.5,NA
HCS-02,8,CEIN,1,0.2,NA
HCS-02,8,CEIN,1.75,0.3,NA
HCS-02,8,CEIN,2,0.5,NA
HCS-02,8,TODI,0.5,0.2,NA
HCS-02,8,TODI,0.75,0.2,NA
HCS-02,8,CEIN,3.25,0.8,NA
HCS-02,8,CEIN,1.25,0.4,NA
HCS-02,8,TODI,0.5,0.2,NA
HCS-02,8,CEIN,1.5,0.5,NA
HCS-02,8,CEIN,2.25,0.7,NA
HCS-02,8,ARME,0.5,0.2,NA
HCS-02,8,CEIN,2.25,0.6,NA
HCS-02,8,CEIN,1.25,0.3,NA
HCS-02,8,CEIN,2,0.6,NA
HCS-02,8,CEIN,2.5,0.4,NA
HCS-02,8,TODI,1,0.2,NA
HCS-02,8,TODI,0.75,0.2,NA
HCS-02,8,CEIN,3.5,0.8,NA
HCS-02,8,CEIN,1.25,0.8,NA
HCS-02,8,CEIN,1.25,0.4,NA
HCS-02,8,CEIN,3,1.1,NA
HCS-02,8,ARME,0.75,0.4,NA
HCS-02,8,CEIN,0.5,0.1,NA
HCS-02,8,CEIN,1,0.1,NA
HCS-02,8,CEIN,2.75,0.5,NA
HCS-02,8,CEIN,0.75,0.4,NA
HCS-02,8,TODI,2,0.3,NA
HCS-02,8,TODI,1,0.2,NA
HCS-02,8,CEIN,3.5,0.7,NA
HCS-02,8,CEIN,2.5,0.9,NA
HCS-02,8,CEIN,0.5,0.3,NA
HCS-02,8,CEIN,3,0.9,NA
HCS-02,8,ARME,0.5,0.3,NA
HCS-02,8,CEIN,0.75,0.2,NA
HCS-02,8,CEIN,2.75,0.7,NA
HCS-02,8,CEIN,2.5,0.7,NA
HCS-02,8,CEIN,0.5,0.3,NA
HCS-02,8,TODI,0.5,0.2,NA
HCS-02,8,TODI,0.75,0.1,NA
HCS-02,8,CEIN,1,0.2,NA
HCS-02,8,CEIN,3.25,0.7,NA
HCS-02,8,CEIN,1.75,0.5,NA
HCS-02,8,CEIN,1.25,0.2,NA
HCS-02,8,ARME,0.75,0.3,NA
HCS-02,8,CEIN,2.75,0.6,NA
HCS-02,8,CEIN,2,0.8,NA
HCS-02,8,CEIN,1,0.5,NA
HCS-02,8,ARME,1,0.5,NA
HCS-02,8,CEIN,2.5,1.1,NA
HCS-02,8,CEIN,3.25,0.7,NA
HCS-02,8,CEIN,2,0.4,NA
HCS-02,8,CEIN,2.25,0.8,NA
HCS-02,8,CEIN,2.75,0.6,NA
HCS-02,8,ARME,1,0.2,NA
HCS-02,8,CEIN,2,0.9,NA
HCS-02,8,CEIN,3.5,0.9,NA
HCS-02,8,CEIN,2,0.7,NA
HCS-02,8,CEIN,2,0.4,NA
HCS-02,8,CEIN,1,0.2,NA
HCS-02,8,CEIN,0.5,0.2,NA
HCS-02,8,CEIN,1.5,0.4,NA
HCS-02,8,CEIN,0.5,0.1,NA
HCS-02,8,CEIN,2.75,0.7,NA
HCS-02,8,CEIN,0.75,0.5,NA
HCS-02,8,CEIN,2.5,0.7,NA
HCS-02,8,CEIN,1.25,0.6,NA
HCS-02,8,CEIN,4,1.4,NA
HCS-02,8,CEIN,2.75,0.7,NA
HCS-02,8,CEIN,0.75,0.4,NA
HCS-02,8,CEIN,2,0.6,NA
HCS-02,8,CEIN,2,0.3,NA
HCS-02,8,CEIN,2.75,0.7,NA
HCS-04,3,PSME,1.25,0.6,NA
HCS-04,3,LIDE3,1,0.4,NA
HCS-04,3,LIDE3,0.5,0.3,NA
HCS-04,3,ARME,0.75,0.5,NA
HCS-04,3,CONU4,2,1,NA
HCS-04,3,ABCO,0.75,0.5,NA
HCS-04,3,CEIN,0.75,0.5,NA
HCS-04,3,PSME,0.75,0.3,NA
HCS-04,3,LIDE3,1.75,1.3,NA
HCS-04,3,RUPA,0.75,0.4,NA
HCS-04,3,VAPA,0.75,0.4,NA
HCS-04,3,LIDE3,1.75,0.4,NA
HCS-04,3,CHCH7,1,0.3,NA
HCS-04,3,LIDE3,1.5,0.6,NA
HCS-04,3,PSME,0.75,0.4,NA
HCS-04,3,LIDE3,1,0.3,NA
HCS-04,3,LIDE3,1,0.6,NA
HCS-04,3,ARME,0.75,0.5,NA
HCS-04,3,CEIN,0.75,0.6,NA
HCS-04,3,PSME,1.25,0.5,NA
HCS-04,3,LIDE3,2.25,0.8,NA
HCS-04,3,VAPA,1.25,0.3,NA
HCS-04,3,LIDE3,0.75,0.4,NA
HCS-04,3,CHCH7,1.75,0.6,NA
HCS-04,3,LIDE3,2,0.6,NA
HCS-04,3,PSME,0.75,0.4,NA
HCS-04,3,LIDE3,1.25,0.5,NA
HCS-04,3,LIDE3,1.25,0.6,NA
HCS-04,3,ARME,0.5,0.2,NA
HCS-04,3,PSME,1.25,0.4,NA
HCS-04,3,LIDE3,2,0.6,NA
HCS-04,3,VAPA,1,0.5,NA
HCS-04,3,LIDE3,0.75,0.4,NA
HCS-04,3,CHCH7,1.75,0.5,NA
HCS-04,3,LIDE3,1.75,0.7,NA
HCS-04,3,PSME,0.75,0.3,NA
HCS-04,3,LIDE3,1.25,0.5,NA
HCS-04,3,LIDE3,0.75,0.3,NA
HCS-04,3,ARME,2,0.8,NA
HCS-04,3,PSME,0.75,0.2,NA
HCS-04,3,LIDE3,1.75,0.7,NA
HCS-04,3,VAPA,0.75,0.4,NA
HCS-04,3,LIDE3,1.25,0.4,NA
HCS-04,3,CHCH7,1,0.4,NA
HCS-04,3,LIDE3,1.25,0.6,NA
HCS-04,3,PSME,1.25,0.5,NA
HCS-04,3,LIDE3,0.75,0.2,NA
HCS-04,3,LIDE3,1,1,NA
HCS-04,3,ARME,1.25,0.3,NA
HCS-04,3,PSME,1,0.7,NA
HCS-04,3,LIDE3,1.5,0.6,NA
HCS-04,3,VAPA,0.75,0.4,NA
HCS-04,3,LIDE3,1.25,0.7,NA
HCS-04,3,PSME,0.75,0.4,NA
HCS-04,3,LIDE3,0.75,0.4,NA
HCS-04,3,LIDE3,2.25,0.7,NA
HCS-04,3,ARME,1.25,0.2,NA
HCS-04,3,PSME,0.5,0.1,NA
HCS-04,3,LIDE3,0.5,0.5,NA
HCS-04,3,LIDE3,1,0.5,NA
HCS-04,3,PSME,0.75,0.2,NA
HCS-04,3,PSME,1.5,0.5,NA
HCS-04,3,PSME,1.25,0.4,NA
HCS-04,3,PSME,1.75,0.6,NA
HCS-04,3,PSME,0.5,0.3,NA
HCS-04,3,PSME,1.25,0.4,NA
HCS-04,3,PSME,1,0.4,NA
HCS-04,3,PSME,1.25,0.6,NA
HCS-04,3,PSME,1,0.5,NA
HCS-04,3,CEIN,1,0.8,NA
HCS-04,3,ARME,1,0.3,NA
HCS-04,3,LIDE3,1.5,0.9,NA
HCS-04,3,CEIN,0.75,0.3,NA
HCS-04,3,ARME,1,0.4,NA
HCS-04,3,CEIN,1,0.6,NA
HCS-04,3,PSME,1,0.4,NA
HCS-04,3,PSME,1,0.5,NA
HCS-04,3,CEIN,1,0.5,NA
HCS-04,3,ARME,1.5,0.2,NA
HCS-04,3,LIDE3,1.75,0.8,NA
HCS-04,3,CEIN,0.75,0.6,NA
HCS-04,3,ARME,1.5,0.3,NA
HCS-04,3,CEIN,0.75,0.2,NA
HCS-04,3,PSME,1.25,0.04,NA
HCS-04,3,PSME,2,0.9,NA
HCS-04,3,CEIN,1.25,0.3,NA
HCS-04,3,ARME,1.5,0.3,NA
HCS-04,3,LIDE3,2,0.7,NA
HCS-04,3,CEIN,1,0.3,NA
HCS-04,3,ARME,0.75,0.3,NA
HCS-04,3,CEIN,0.75,0.3,NA
HCS-04,3,PSME,1.75,0.5,NA
HCS-04,3,PSME,1.25,0.5,NA
HCS-04,3,CEIN,1.25,0.3,NA
HCS-04,3,ARME,1.25,0.5,NA
HCS-04,3,LIDE3,1,0.3,NA
HCS-04,3,CEIN,1,0.2,NA
HCS-04,3,ARME,0.75,0.5,NA
HCS-04,3,PSME,1.25,0.4,NA
HCS-04,6,PSME,0.5,0.4,NA
HCS-04,6,LIDE3,1,0.4,NA
HCS-04,6,ARME,1.5,0.3,NA
HCS-04,6,ROGY,0.75,0.2,NA
HCS-04,6,LIDE3,1,0.5,NA
HCS-04,6,SALIX,1,0.2,NA
HCS-04,6,LIDE3,1.75,0.4,NA
HCS-04,6,LIDE3,0.75,0.2,NA
HCS-04,6,PSME,2,0.7,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,LIDE3,2,0.4,NA
HCS-04,6,LIDE3,1,0.2,NA
HCS-04,6,CONU4,1,0.4,NA
HCS-04,6,PSME,0.5,0.5,NA
HCS-04,6,LIDE3,1.25,0.4,NA
HCS-04,6,ARME,0.5,0.3,NA
HCS-04,6,ROGY,0.5,0.3,NA
HCS-04,6,LIDE3,1.5,0.5,NA
HCS-04,6,SALIX,2.5,0.8,NA
HCS-04,6,LIDE3,1.5,0.3,NA
HCS-04,6,LIDE3,1.25,0.3,NA
HCS-04,6,PSME,1.25,0.6,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,LIDE3,1.5,0.3,NA
HCS-04,6,LIDE3,1.75,0.3,NA
HCS-04,6,CONU4,1.5,0.5,NA
HCS-04,6,PSME,0.5,0.3,NA
HCS-04,6,LIDE3,0.75,0.2,NA
HCS-04,6,ARME,0.75,0.3,NA
HCS-04,6,ROGY,0.5,0.3,NA
HCS-04,6,LIDE3,0.75,0.2,NA
HCS-04,6,SALIX,1.75,0.4,NA
HCS-04,6,LIDE3,1.75,0.5,NA
HCS-04,6,LIDE3,1,0.3,NA
HCS-04,6,PSME,1.5,0.6,NA
HCS-04,6,LIDE3,2.25,0.3,NA
HCS-04,6,LIDE3,2,0.3,NA
HCS-04,6,LIDE3,2,0.3,NA
HCS-04,6,PSME,0.75,0.4,NA
HCS-04,6,LIDE3,0.75,0.2,NA
HCS-04,6,ARME,0.75,0.2,NA
HCS-04,6,LIDE3,1.75,0.5,NA
HCS-04,6,SALIX,2,0.4,NA
HCS-04,6,LIDE3,1,0.3,NA
HCS-04,6,LIDE3,1.75,0.5,NA
HCS-04,6,PSME,1,0.3,NA
HCS-04,6,LIDE3,1.75,0.2,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,PSME,0.75,0.4,NA
HCS-04,6,LIDE3,1.25,0.2,NA
HCS-04,6,ARME,1,0.3,NA
HCS-04,6,LIDE3,1.25,0.3,NA
HCS-04,6,SALIX,2.75,0.6,NA
HCS-04,6,LIDE3,0.75,0.3,NA
HCS-04,6,LIDE3,0.5,0.1,NA
HCS-04,6,PSME,2,0.7,NA
HCS-04,6,LIDE3,2,0.5,NA
HCS-04,6,LIDE3,1.75,0.1,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,PSME,0.75,0.3,NA
HCS-04,6,LIDE3,1.5,0.4,NA
HCS-04,6,ARME,1,0.4,NA
HCS-04,6,LIDE3,1,0.3,NA
HCS-04,6,SALIX,2.5,0.6,NA
HCS-04,6,LIDE3,1,0.3,NA
HCS-04,6,LIDE3,1.25,0.2,NA
HCS-04,6,PSME,1,0.5,NA
HCS-04,6,LIDE3,2,0.3,NA
HCS-04,6,LIDE3,1,0.3,NA
HCS-04,6,LIDE3,1,0.3,NA
HCS-04,6,LIDE3,1,0.3,NA
HCS-04,6,LIDE3,0.5,0.2,NA
HCS-04,6,PSME,1.5,0.5,NA
HCS-04,6,PSME,1,0.5,NA
HCS-04,6,SALIX,2.25,0.6,NA
HCS-04,6,PSME,1.75,0.8,NA
HCS-04,6,ARME,0.75,0.2,NA
HCS-04,6,PSME,2,0.7,NA
HCS-04,6,VAPA,1.5,1.5,NA
HCS-04,6,LIDE3,2,0.4,NA
HCS-04,6,LIDE3,1.25,0.4,NA
HCS-04,6,LIDE3,1,0.3,NA
HCS-04,6,LIDE3,1.25,0.3,NA
HCS-04,6,LIDE3,1,0.4,NA
HCS-04,6,LIDE3,0.75,0.2,NA
HCS-04,6,PSME,1,0.4,NA
HCS-04,6,PSME,1,0.4,NA
HCS-04,6,SALIX,1.5,0.4,NA
HCS-04,6,PSME,1,0.3,NA
HCS-04,6,ARME,1.25,0.2,NA
HCS-04,6,PSME,0.5,0.3,NA
HCS-04,6,VAPA,1,0.9,NA
HCS-04,6,LIDE3,2.75,0.3,NA
HCS-04,6,LIDE3,1.25,0.3,NA
HCS-04,6,LIDE3,0.75,0.2,NA
HCS-04,6,LIDE3,1.25,0.1,NA
HCS-04,6,LIDE3,0.5,0.4,NA
HCS-04,6,LIDE3,0.75,0.2,NA
HCS-04,6,PSME,1.5,0.5,NA
HCS-04,6,PSME,0.75,0.2,NA
HCS-04,6,SALIX,1,0.2,NA
HCS-04,6,PSME,0.75,0.2,NA
HCS-04,6,LIDE3,2,0.3,NA
HCS-04,6,LIDE3,1.25,0.2,NA
HCS-04,6,LIDE3,1.25,0.3,NA
HCS-04,6,LIDE3,1,0.1,NA
HCS-04,6,LIDE3,1,0.5,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,PSME,0.75,0.3,NA
HCS-04,6,PSME,1,0.3,NA
HCS-04,6,PSME,2,1.1,NA
HCS-04,6,LIDE3,2.25,0.2,NA
HCS-04,6,LIDE3,2,0.3,NA
HCS-04,6,LIDE3,1,0.3,NA
HCS-04,6,LIDE3,2.5,0.5,NA
HCS-04,6,LIDE3,1,0.2,NA
HCS-04,6,LIDE3,1.75,0.2,NA
HCS-04,6,PSME,1,0.4,NA
HCS-04,6,PSME,1,0.3,NA
HCS-04,6,PSME,1.5,0.6,NA
HCS-04,6,LIDE3,1,0.4,NA
HCS-04,6,LIDE3,1.75,0.4,NA
HCS-04,6,LIDE3,2,0.5,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,LIDE3,1,0.5,NA
HCS-04,6,LIDE3,1.25,0.2,NA
HCS-04,6,PSME,1,0.3,NA
HCS-04,6,PSME,1.75,0.7,NA
HCS-04,6,PSME,2,0.9,NA
HCS-04,6,LIDE3,1.25,0.3,NA
HCS-04,6,LIDE3,2.75,0.3,NA
HCS-04,6,LIDE3,1.25,0.2,NA
HCS-04,6,LIDE3,1.5,0.3,NA
HCS-04,6,LIDE3,2.5,0.4,NA
HCS-04,6,LIDE3,2,0.3,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,LIDE3,2,0.3,NA
HCS-04,6,LIDE3,2.75,0.3,NA
HCS-04,6,LIDE3,1.5,0.3,NA
HCS-04,6,LIDE3,2,0.3,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,LIDE3,1.5,0.3,NA
HCS-04,6,LIDE3,2,0.3,NA
HCS-04,6,LIDE3,1.5,0.4,NA
HCS-04,6,LIDE3,2.5,0.4,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,LIDE3,1.5,0.1,NA
HCS-04,6,LIDE3,1.25,0.3,NA
HCS-04,6,LIDE3,2,0.5,NA
HCS-04,6,LIDE3,1.5,0.2,NA
HCS-04,6,LIDE3,1.75,0.4,NA
HCS-04,6,LIDE3,0.75,0.2,NA
HCS-04,6,LIDE3,1.25,0.3,NA
HCS-04,6,LIDE3,0.75,0.3,NA
HCS-04,6,LIDE3,1.75,0.3,NA
HCS-04,6,LIDE3,1.25,0.2,NA
HCS-04,6,LIDE3,2,0.2,NA
HCS-04,6,LIDE3,1.5,0.4,NA
HCS-04,6,LIDE3,1,0.2,NA
HCS-04,8,LIDE3,1.75,0.7,NA
HCS-04,8,LIDE3,1.25,0.5,NA
HCS-04,8,LIDE3,1,0.2,NA
HCS-04,8,LIDE3,1.25,0.3,NA
HCS-04,8,LIDE3,2,0.1,NA
HCS-04,8,ACCI,0.75,0.4,NA
HCS-04,8,SALIX,1,0.2,NA
HCS-04,8,CONU4,0.5,0.4,NA
HCS-04,8,ABCO,0.5,0.3,NA
HCS-04,8,ROGY,1,0.1,NA
HCS-04,8,VAPA,0.75,0.3,NA
HCS-04,8,PSME,1.75,0.7,NA
HCS-04,8,PSME,1.75,0.7,NA
HCS-04,8,LIDE3,1,0.5,NA
HCS-04,8,LIDE3,1,0.7,NA
HCS-04,8,LIDE3,1.75,0.6,NA
HCS-04,8,LIDE3,0.5,0.2,NA
HCS-04,8,LIDE3,1.5,0.3,NA
HCS-04,8,ACCI,2,0.4,NA
HCS-04,8,SALIX,1.25,0.3,NA
HCS-04,8,CONU4,0.5,0.4,NA
HCS-04,8,ABCO,0.75,0.3,NA
HCS-04,8,ROGY,0.5,0.1,NA
HCS-04,8,VAPA,0.75,0.1,NA
HCS-04,8,PSME,2,0.8,NA
